symbol,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
DDOG,2,-27.42811366484159,0.5,15.701901264072205,-43.130014928913795,0.36405972244507284,0.36405972244507284,-13.714056832420795,15.701901264072205,-43.130014928913795,1
DE,3,-10.735348012905405,0.3333333333333333,57.81026330255136,-34.272805657728384,1.6867677504982839,0.8433838752491419,-3.578449337635135,57.81026330255136,-34.661834288058,2
DELL,1,81.3982606011384,1.0,81.3982606011384,,,,81.3982606011384,81.3982606011384,,0
DG,3,222.08942190826627,1.0,74.02980730275543,,,,74.02980730275543,88.7659091800136,,0
DIS,3,63.879401282510145,1.0,21.293133760836714,,,,21.293133760836714,37.08940209586231,,0
DKNG,1,-60.46688490898172,0.0,,-60.46688490898172,,0.0,-60.46688490898172,,-60.46688490898172,1
DKS,2,36.48427639093157,0.5,54.654480499420046,-18.170204108488473,3.0079178072571797,3.0079178072571797,18.242138195465785,54.654480499420046,-18.170204108488473,1
DLB,2,11.907342422846973,0.5,21.22335145299872,-9.316009030151747,2.278159175705846,2.278159175705846,5.953671211423487,21.22335145299872,-9.316009030151747,1
DLTR,2,133.88715653745828,1.0,66.94357826872914,,,,66.94357826872914,71.87860278821448,,0
DOCU,3,207.88270910723878,0.6666666666666666,120.26788780643341,-32.65306650562803,3.6832034683696313,7.366406936739263,69.2942363690796,166.6820944415507,-32.65306650562803,1
DOW,1,55.9821294837794,1.0,55.9821294837794,,,,55.9821294837794,55.9821294837794,,0
DPZ,1,-43.79420260960465,0.0,,-43.79420260960465,,0.0,-43.79420260960465,,-43.79420260960465,1
DY,1,-59.28136018246196,0.0,,-59.28136018246196,,0.0,-59.28136018246196,,-59.28136018246196,1
EA,1,-2.7482484857863616,0.0,,-2.7482484857863616,,0.0,-2.7482484857863616,,-2.7482484857863616,1
EBAY,1,51.603235589713734,1.0,51.603235589713734,,,,51.603235589713734,51.603235589713734,,0
EFX,1,88.86586863293263,1.0,88.86586863293263,,,,88.86586863293263,88.86586863293263,,0
ETSY,1,-54.90165701079865,0.0,,-54.90165701079865,,0.0,-54.90165701079865,,-54.90165701079865,1
EXPE,2,21.69829302295366,1.0,10.84914651147683,,,,10.84914651147683,21.196698742980242,,0
F,2,40.655549010901936,1.0,20.327774505450968,,,,20.327774505450968,36.85003919549605,,0
FDS,1,-35.831996211716856,0.0,,-35.831996211716856,,0.0,-35.831996211716856,,-35.831996211716856,1
FDX,1,-36.2246756759955,0.0,,-36.2246756759955,,0.0,-36.2246756759955,,-36.2246756759955,1
FIS,2,-73.89912210045703,0.0,,-36.94956105022852,,0.0,-36.94956105022852,,-46.18290016249729,2
FLUT,2,63.30629757167989,0.5,95.54373855906142,-32.23744098738153,2.9637507082668075,2.9637507082668075,31.653148785839946,95.54373855906142,-32.23744098738153,1
FNF,1,-12.727995500118862,0.0,,-12.727995500118862,,0.0,-12.727995500118862,,-12.727995500118862,1
FOXA,3,-32.49841076774843,0.3333333333333333,1.181570405675028,-16.83999058671173,0.07016455262198268,0.03508227631099134,-10.832803589249478,1.181570405675028,-21.082680910927202,1
FSK,2,45.10499674927071,0.5,66.32301920921702,-21.21802245994631,3.12578702065267,3.12578702065267,22.552498374635356,66.32301920921702,-21.21802245994631,1
FTDR,1,28.43162951703978,1.0,28.43162951703978,,,,28.43162951703978,28.43162951703978,,0
GAMB,2,-28.11974217938007,0.5,37.097706513688706,-65.21744869306877,0.5688309993278133,0.5688309993278133,-14.059871089690034,37.097706513688706,-65.21744869306877,1
GAP,1,-32.79482937881951,0.0,,-32.79482937881951,,0.0,-32.79482937881951,,-32.79482937881951,1
GD,64,-874.2630397714596,0.3125,15.286033847645848,-26.81781174373583,0.5699955683825096,0.25908889471932256,-13.660359996429056,47.10748178251298,-64.40239873662725,8
GIS,2,126.75911082250781,1.0,63.379555411253904,,,,63.379555411253904,102.68322381842252,,0
GME,1,132.69986626218588,1.0,132.69986626218588,,,,132.69986626218588,132.69986626218588,,0
GOOG,1,26.390617679077415,1.0,26.390617679077415,,,,26.390617679077415,26.390617679077415,,0
GOOGL,3,-40.10979891287827,0.3333333333333333,23.44469707711964,-31.77724799499895,0.737782487671976,0.368891243835988,-13.369932970959423,23.44469707711964,-41.56976373436242,1
GPI,1,30.853326089899603,1.0,30.853326089899603,,,,30.853326089899603,30.853326089899603,,0
GPRO,1,-102.5641293999078,0.0,,-102.5641293999078,,0.0,-102.5641293999078,,-102.5641293999078,1
GRAB,2,98.69760850418004,1.0,49.34880425209002,,,,49.34880425209002,65.38464068425886,,0
GRMN,2,109.07967057917736,1.0,54.53983528958868,,,,54.53983528958868,78.68220044011116,,0
GS,2,117.40833669482147,1.0,58.704168347410736,,,,58.704168347410736,99.83269922655221,,0
GT,2,-89.90002884908206,0.0,,-44.95001442454103,,0.0,-44.95001442454103,,-68.09806801649877,2
H,2,84.21276169216402,1.0,42.10638084608201,,,,42.10638084608201,55.52037864843545,,0
HAL,3,24.977674793348594,0.6666666666666666,36.81998772442181,-48.66230065549502,0.7566429706044743,1.5132859412089485,8.325891597782865,58.1007825527971,-48.66230065549502,1
HAS,2,-59.8093834837821,0.0,,-29.90469174189105,,0.0,-29.90469174189105,,-57.27089838965969,2
HD,1,77.25912738564993,1.0,77.25912738564993,,,,77.25912738564993,77.25912738564993,,0
HESM,2,-9.950198775015188,0.0,,-4.975099387507594,,0.0,-4.975099387507594,,-6.179724464846188,2
HGV,1,57.969397260280836,1.0,57.969397260280836,,,,57.969397260280836,57.969397260280836,,0
